habitaciones;baños;parqueaderos;area_construida;area_privada;estrato;estado;antiguedad;administracion;precio_m2;Ascensor;Circuito cerrado de TV;Parqueadero Visitantes;Portería / Recepción;Zonas Verdes;Salón Comunal;Balcón;Barra estilo americano;Calentador;Chimenea;Citófono;Cocina Integral;Terraza;Vigilancia;Parques cercanos;Estudio;Patio;Depósito / Bodega;nombre;ubicacion;precio
3;2;1;89,00;0,00;5;No definida;16 a 30 años;220.000;3.988.764,04;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Iberia;355000000,00
3;4;2;135,00;140,00;6;No definida;16 a 30 años;1.361.000;6.740.740,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chicó Navarra;910000000,00
2;3;2;81,00;0,00;6;No definida;9 a 15 años;894.000;7.407.407,41;1;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;Apartamento;Chicó Norte;600000000,00
2;1;1;56,00;56,00;4;Bueno;menor a 1 año;No definida;8.919.071,43;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;San Luis;499468000,00
2;2;1;79,00;79,00;4;Bueno;menor a 1 año;No definida;8.859.037,97;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;San Luis;699864000,00
1;2;1;73,00;68,00;6;No definida;9 a 15 años;419.900;5.890.410,96;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;Apartamento;Santa Bárbara;430000000,00
3;3;1;117,00;117,00;4;Bueno;9 a 15 años;627.900;7.264.957,26;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Hayuelos;850000000,00
4;3;1;380,00;0,00;3;No definida;más de 30 años;No definida;1.236.842,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;San jose sur;470000000,00
2;2;1;67,00;0,00;4;No definida;No definida;405.000;4.571.432,84;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;Apartamento;Victoria Norte;306286000,00
4;3;1;136,00;136,00;4;Bueno;más de 30 años;250.000;4.411.764,71;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;Apartamento;Andes Norte;600000000,00
2;3;1;76,00;0,00;5;No definida;1 a 8 años;374.100;5.592.105,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;El Contador;425000000,00
2;1;0;47,00;47,00;3;No definida;1 a 8 años;137.300;3.595.744,68;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Fontibón;169000000,00
3;3;2;147,00;147,00;6;Excelente;1 a 8 años;1.700.000;7.823.129,25;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;Apartamento;La Carolina;1150000000,00
2;2;2;128,00;128,00;6;Bueno;más de 30 años;868.750;5.859.375;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Colinas de Suba;750000000,00
4;3;1;244,00;244,00;4;No definida;más de 30 años;No definida;5.327.868,85;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;Casa;Usaquén;1300000000,00
3;2;1;88,00;88,00;5;Bueno;16 a 30 años;No definida;4.204.545,45;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;El Contador;370000000,00
3;5;5;360,00;360,00;3;Excelente;1 a 8 años;No definida;3.191.666,67;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Casa;Santa Isabel;1149000000,00
2;1;0;42,00;38,00;3;No definida;menor a 1 año;120.000;5.000.000;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;Apartamento;Guadalupe;210000000,00
3;2;1;66,00;66,00;4;Bueno;1 a 8 años;239.100;5.303.030,30;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Gilmar;350000000,00
3;2;1;67,00;65,00;3;No definida;9 a 15 años;185.000;4.179.104,48;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Casa;Cantalejo;280000000,00
3;3;4;202,00;202,00;5;Bueno;9 a 15 años;1.003.800;6.831.683,17;1;1;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;Apartamento;Bella Suiza;1380000000,00
2;2;1;70,00;70,00;5;No definida;No definida;287.000;4.714.285,71;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Usaquén;330000000,00
2;2;1;55,00;55,00;4;No definida;16 a 30 años;280.000;5.000.000;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Normandia;275000000,00
2;1;0;40,00;40,00;3;No definida;menor a 1 año;114.000;4.500.000;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Castilla;180000000,00
2;3;1;76,00;0,00;5;No definida;No definida;374.400;5.592.105,26;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Lisboa;425000000,00
2;1;0;40,00;40,00;3;No definida;16 a 30 años;106.000;4.850.000;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Las Villas;194000000,00
2;2;1;59,00;59,00;4;Bueno;1 a 8 años;466.000;7.074.525,42;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Bella Suiza;417397000,00
5;4;2;260,00;260,00;3;Bueno;16 a 30 años;No definida;2.423.076,92;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;Casa;Villas del Madrigal;630000000,00
4;5;2;500,00;500,00;6;Bueno;9 a 15 años;1.100.000;6.000.000;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Casa;Guaymaral;3000000000,00
3;3;0;99,00;99,00;3;Bueno;9 a 15 años;No definida;1.818.181,82;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Bosa;180000000,00
2;1;0;44,00;0,00;2;No definida;No definida;53.000;3.022.727,27;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Casa;El Recreo de los Frailes;133000000,00
2;2;0;103,00;103,00;4;No definida;más de 30 años;50.000;3.883.495,15;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;Apartamento;Chapinero Alto;400000000,00
3;2;0;48,00;48,00;3;No definida;No definida;66.600;3.562.500;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;Apartamento;Fontibón;171000000,00
2;2;1;68,00;59,00;4;Bueno;1 a 8 años;No definida;6.029.411,76;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;San Luis;410000000,00
2;1;0;40,00;40,00;3;No definida;1 a 8 años;130.000;4.750.000;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Engativá;190000000,00
1;1;1;48,00;48,00;4;Bueno;1 a 8 años;322.000;8.413.416,67;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Bella Suiza;403844000,00
3;2;1;71,00;71,00;4;Bueno;1 a 8 años;580.000;7.281.690,14;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Bella Suiza;517000000,00
6;4;3;270,00;260,00;3;No definida;más de 30 años;No definida;3.185.185,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;Casa;Santa isabel occidental;860000000,00
3;2;1;68,00;68,00;4;No definida;9 a 15 años;246.000;3.970.588,24;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Dorado;270000000,00
3;2;1;68,00;68,00;3;Bueno;más de 30 años;No definida;4.514.705,88;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Granada Norte;307000000,00
3;2;1;57,00;57,00;3;Bueno;16 a 30 años;No definida;4.035.087,72;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;Apartamento;Restrepo;230000000,00
2;2;1;80,00;80,00;5;No definida;9 a 15 años;400.000;5.562.500;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Puente Largo;445000000,00
2;3;1;83,00;83,00;5;No definida;más de 30 años;327.000;4.337.349,40;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;Apartamento;El Recreo de los Frailes;360000000,00
3;2;1;68,00;68,00;4;Bueno;más de 30 años;No definida;4.117.647,06;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;Apartamento;Santa Helena;280000000,00
3;3;2;115,00;115,00;4;No definida;9 a 15 años;393.300;5.130.434,78;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;Apartamento;Cedritos;590000000,00
3;2;1;88,00;88,00;5;Bueno;16 a 30 años;No definida;4.204.545,45;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;El Contador;370000000,00
2;2;2;79,50;0,00;5;Bueno;9 a 15 años;576.000;6.792.452,83;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;Apartamento;La Calleja;540000000,00
4;2;0;94,22;0,00;3;No definida;más de 30 años;No definida;3.714.710,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;Casa;Villas de granada i;350000000,00
3;2;1;60,00;0,00;4;Excelente;16 a 30 años;300.000;7.000.000;0;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Quinta Paredes;420000000,00
2;1;0;42,00;0,00;3;No definida;1 a 8 años;100.000;4.285.714,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Autopista muzu;180000000,00
2;2;1;68,00;59,00;4;Bueno;1 a 8 años;No definida;6.323.529,41;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;San Luis;430000000,00
1;1;0;29,00;29,00;3;No definida;1 a 8 años;218.652;5.310.344,83;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Real;154000000,00
2;1;1;45,00;0,00;3;No definida;16 a 30 años;100.010;4.666.666,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Castilla;210000000,00
4;3;2;201,00;0,00;5;No definida;16 a 30 años;567.000;5.970.149,25;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Casa;Gratamira;1200000000,00
3;1;0;47,00;47,00;2;No definida;16 a 30 años;67.000;2.914.893,62;0;0;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Kennedy;137000000,00
2;3;2;90,00;0,00;6;No definida;9 a 15 años;570.000;7.222.222,22;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;Apartamento;Calleja Baja;650000000,00
3;4;3;162,00;162,00;6;Bueno;1 a 8 años;1.515.000;10.185.185,19;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;Apartamento;Los Rosales;1650000000,00
3;5;3;170,00;0,00;6;No definida;16 a 30 años;721.000;5.411.764,71;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;Apartamento;Santa Bárbara Occidental;920000000,00
3;1;0;46,00;46,00;3;Bueno;1 a 8 años;No definida;2.608.695,65;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Apartamento;CIudad Verde;120000000,00
2;2;1;50,00;0,00;3;No definida;16 a 30 años;272.300;4.500.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cantalejo;225000000,00
4;4;4;207,00;207,00;6;Bueno;más de 30 años;1.837.000;9.661.835,75;0;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;Apartamento;chico;2000000000,00
4;3;2;171,00;171,00;5;No definida;más de 30 años;1.117.000;7.309.941,52;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;Casa;Recodo Del Country;1250000000,00
3;3;2;129,00;119,00;6;No definida;1 a 8 años;602.000;6.395.348,84;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Calatrava;825000000,00
2;2;1;68,00;59,00;4;Bueno;1 a 8 años;No definida;6.176.470,59;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;San Luis;420000000,00
4;5;2;336,00;0,00;6;No definida;16 a 30 años;1.380.000;4.910.714,29;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Casa;Cerros de Suba;1650000000,00
2;2;1;52,00;50,00;4;Bueno;16 a 30 años;219.000;8.050.000;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Salitre Oriental;418600000,00
3;2;1;60,00;60,00;3;No definida;1 a 8 años;200.000;4.600.000;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Dorado;276000000,00
2;1;0;45,00;40,00;2;No definida;9 a 15 años;50.000;2.666.666,67;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;El Recreo de los Frailes;120000000,00
4;5;2;336,00;0,00;6;No definida;16 a 30 años;1.380.000;4.910.714,29;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Casa;Cerros de Suba;1650000000,00
2;2;2;68,00;68,00;5;No definida;1 a 8 años;510.000;7.647.058,82;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Pasadena;520000000,00
3;2;1;57,00;57,00;3;No definida;9 a 15 años;225.600;5.789.473,68;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Fontibon;330000000,00
3;2;1;65,00;65,00;4;No definida;1 a 8 años;289.000;4.569.230,77;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Gran Granada;297000000,00
3;2;0;49,00;49,00;3;No definida;16 a 30 años;92.400;4.122.448,98;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Los Angeles;202000000,00
1;1;1;43,00;43,00;3;No definida;1 a 8 años;240.000;6.395.348,84;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Chapinero Central;275000000,00
3;3;2;120,00;110,00;5;No definida;1 a 8 años;440.000;6.983.333,33;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;San José de Bavaria;838000000,00
3;2;1;53,00;50,00;3;No definida;menor a 1 año;No definida;5.094.339,62;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;Apartamento;La soledad norte;270000000,00
3;3;2;180,00;165,00;6;Excelente;16 a 30 años;730;6.111.111,11;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;La Carolina;1100000000,00
4;5;3;348,00;348,00;6;No definida;1 a 8 años;1.900.000;7.183.908,05;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Casa;Paramo;2500000000,00
5;4;3;180,00;116,00;5;Excelente;16 a 30 años;820.000;5.277.777,78;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Puente Largo;950000000,00
3;2;1;82,00;81,00;4;No definida;16 a 30 años;350.000;8.414.634,15;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Ciudad universitaria;690000000,00
2;2;1;68,00;59,00;4;Bueno;1 a 8 años;No definida;6.323.529,41;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;San Luis;430000000,00
5;5;2;216,00;190,00;4;Bueno;más de 30 años;No definida;4.074.074,07;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;Casa;La Esmeralda;879999999,00
3;2;1;73,00;69,00;3;No definida;9 a 15 años;517.000;4.109.589,04;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Britalia;300000000,00
2;2;1;84,00;80,00;4;Bueno;1 a 8 años;No definida;6.071.428,57;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;San Luis;510000000,00
3;2;1;60,00;60,00;3;No definida;1 a 8 años;200.000;4.600.000;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Dorado;276000000,00
4;2;1;156,00;156,00;3;No definida;más de 30 años;No definida;2.878.205,13;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;Casa;Alamos Norte;449000000,00
3;3;1;74,00;67,00;3;Bueno;9 a 15 años;No definida;4.864.864,86;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;Apartamento;Portales Del Norte;360000000,00
4;3;2;91,30;91,30;4;No definida;1 a 8 años;417.000;5.914.567,36;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Barrancas norte;540000000,00
3;4;1;160,00;160,00;6;No definida;9 a 15 años;1.267.000;7.000.000;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;Apartamento;Santa Paula;1120000000,00
3;2;0;62,00;62,00;2;No definida;16 a 30 años;61.000;2.693.548,39;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;Casa;Kennedy;167000000,00
6;4;2;240,00;82,00;3;No definida;más de 30 años;No definida;2.500.000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;Casa;Villas del Madrigal;600000000,00
2;2;1;57,00;51,00;3;Bueno;menor a 1 año;No definida;6.491.228,05;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Chapinero Central;369999999,00
2;1;0;38,00;38,00;2;No definida;1 a 8 años;150.000;4.473.684,21;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Salitre;170000000,00
2;2;1;57,00;57,00;3;Bueno;1 a 8 años;No definida;3.947.368,42;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Nuevo Corinto;225000000,00
3;2;1;84,00;76,00;3;No definida;menor a 1 año;209.000;5.000.000;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Nueva Castilla;420000000,00
4;3;1;160,00;160,00;4;Bueno;más de 30 años;No definida;3.312.500;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Casa;Villa Del Prado;530000000,00
4;2;0;66,00;62,00;2;No definida;16 a 30 años;45.000;3.181.818,18;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;Casa;La Riviera;210000000,00
3;2;1;49,00;49,00;3;No definida;16 a 30 años;242.000;4.183.673,47;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Ciudadela Colsubsidio;205000000,00
4;2;0;110,00;110,00;3;No definida;más de 30 años;No definida;2.454.545,45;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;Casa;Los Pinos;270000000,00
3;2;0;56,00;56,00;2;No definida;No definida;108.300;2.946.428,57;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Ismael Perdomo;165000000,00
2;2;2;82,00;82,00;5;Bueno;16 a 30 años;474.100;5.487.804,88;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;Apartamento;Santa Bárbara;450000000,00
2;1;0;47,00;42,00;2;No definida;16 a 30 años;55.000;2.808.510,64;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Bosa;132000000,00
3;2;1;60,00;60,00;4;Bueno;16 a 30 años;264.400;6.000.000;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;Apartamento;Usaquén;360000000,00
3;2;1;93,00;93,00;4;No definida;1 a 8 años;260.000;4.591.397,85;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;Apartamento;Garces navas;427000000,00
4;4;1;232,00;232,00;4;No definida;más de 30 años;No definida;3.663.793,10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Rafael Uribe;850000000,00
3;2;1;90,00;90,00;3;Bueno;16 a 30 años;190.000;3.000.000;0;0;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;Portales del Monte;270000000,00
3;3;1;90,00;90,00;4;No definida;más de 30 años;300.000;4.333.333,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Metropolis;390000000,00
2;1;0;43,00;38,00;2;No definida;1 a 8 años;199.000;4.186.046,51;1;0;0;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;Apartamento;Las flores;180000000,00
2;1;0;44,00;44,00;3;No definida;1 a 8 años;87.300;2.909.090,91;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;Apartamento;Bosa;128000000,00
3;2;1;84,42;0,00;3;No definida;menor a 1 año;209.000;4.975.124,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Nueva Castilla;420000000,00
3;2;1;69,00;61,00;4;No definida;menor a 1 año;272.400;7.391.304,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;La Felicidad;510000000,00
3;4;2;163,00;163,00;6;Bueno;16 a 30 años;1.635.000;11.349.693,25;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;Apartamento;La Cabrera;1850000000,00
3;3;2;110,00;110,00;5;Bueno;16 a 30 años;450.000;5.409.090,91;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;Apartamento;Santa Ana;595000000,00
3;2;0;60,00;60,00;3;Bueno;16 a 30 años;No definida;2.831.666,67;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;Casa;Suba Las Mercedes;169900000,00
3;3;1;89,00;89,00;4;No definida;más de 30 años;420.000;4.719.101,12;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Cedro Bolivar;420000000,00
3;3;2;150,00;136,00;6;No definida;9 a 15 años;650.000;7.666.666,67;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Santa Bárbara Oriental;1150000000,00
3;2;0;56,00;56,00;3;Bueno;más de 30 años;214.000;4.133.928,57;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Prado Veraniego;231500000,00
4;2;0;101,00;101,00;3;Bueno;más de 30 años;No definida;3.663.366,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;La Serena;370000000,00
2;1;0;36,00;32,00;2;No definida;9 a 15 años;60.000;2.944.444,44;0;1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;Apartamento;El Porvenir;106000000,00
3;2;2;82,00;82,00;4;No definida;No definida;668.000;4.634.146,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cedritos;380000000,00
2;2;2;72,00;0,00;5;No definida;9 a 15 años;347.000;7.638.888,89;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Santa Bárbara;550000000,00
7;6;0;251,00;251,00;3;No definida;más de 30 años;No definida;3.067.729,08;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;Casa;Teusaquillo;770000000,00
3;2;0;57,00;57,00;3;No definida;1 a 8 años;No definida;2.017.543,86;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;Apartamento;Nueva tibabuyes;115000000,00
3;2;1;83,00;70,00;4;No definida;1 a 8 años;No definida;6.566.265,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cedritos;545000000,00
3;3;2;104,00;104,00;5;Bueno;16 a 30 años;746.000;4.807.692,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Bella Suiza;500000000,00
3;2;1;69,00;59,00;3;No definida;9 a 15 años;240.000;3.260.869,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;San Antonio;225000000,00
2;1;1;52,00;50,00;4;Bueno;más de 30 años;287.000;5.000.000;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Apartamento;Cedritos;260000000,00
3;3;2;90,00;90,00;5;Bueno;16 a 30 años;454.000;6.000.000;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1;Apartamento;Pasadena;540000000,00
3;2;1;80,00;80,00;3;No definida;1 a 8 años;187.000;4.500.000;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Nueva Castilla;360000000,00
1;1;2;37,00;37,00;4;No definida;16 a 30 años;98.000;6.756.756,76;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;Apartamento;La Macarena;250000000,00
3;2;1;100,00;100,00;4;No definida;No definida;292.000;3.700.000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Centro;370000000,00
3;2;2;82,00;82,00;4;No definida;más de 30 años;668.000;4.634.146,34;1;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;Apartamento;Cedritos;380000000,00
6;3;2;427,00;232,00;4;Excelente;más de 30 años;No definida;4.918.032,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Nicolás de Federman;2100000000,00
2;3;1;97,00;97,00;4;No definida;más de 30 años;586.000;4.463.917,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Cedro Golf;433000000,00
2;2;1;52,00;52,00;4;Bueno;16 a 30 años;556.000;6.346.153,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chapinero;330000000,00
3;3;2;147,00;0,00;6;No definida;16 a 30 años;650.000;5.238.095,24;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;Apartamento;Rincón del Chicó;770000000,00
1;1;1;49,00;49,00;6;Excelente;1 a 8 años;496.000;7.551.020,41;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Chicó Navarra;370000000,00
1;1;1;37,00;33,00;6;No definida;9 a 15 años;220.000;8.918.918,92;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Chico norte;330000000,00
7;3;2;340,00;340,00;3;Bueno;16 a 30 años;No definida;1.455.882,35;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;Casa;Fontibón;495000000,00
5;5;3;449,00;0,00;6;No definida;No definida;1.600.000;5.345.211,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chico norte;2400000000,00
3;6;3;311,00;381,00;6;Excelente;9 a 15 años;800.000;4.999.678,46;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;Casa;Cerros de Suba;1554900000,00
6;3;0;152,00;228,00;2;No definida;9 a 15 años;No definida;2.302.631,58;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;Casa;Salazar usme;350000000,00
1;1;0;51,00;51,00;3;No definida;más de 30 años;209.500;4.062.745,10;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;Apartamento;Las Aguas;207200000,00
2;2;1;68,00;0,00;4;No definida;1 a 8 años;330.000;7.500.000;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;Apartamento;Normandia;510000000,00
3;3;2;124,00;124,00;5;Bueno;16 a 30 años;500.000;4.677.419,35;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Lagos de Cordoba;580000000,00
